game_id,game_date,season,team_id,team_name,location,opponent_id,opponent_name,total_points,points_allowed,offensive_possessions,defensive_possessions,pace,points_per_possession_off,points_allowed_per_possession_def,fg_percentage,three_percentage,efg_percentage,ts_percentage,tov_percentage,ft_rate,off_efficiency,defensive_rating,assist_rate,assist_percentage,three_point_attempt_rate,rebound_rate,fg_made,fg_attempted,three_ptrs_made,three_ptrs_attempted,ft_made,ft_attempted,turnovers,total_assists,total_rebounds,rebounds_offensive,rebounds_defensive,fouls_committed,fouls_drawn,steals,home_lineup_count,away_lineup_count
51,2025-11-07,2025-26,103,SUNY Poly,Away,13,Union (NY),55,84,69,68,68.5,0.7971,1.2353,0.375,0.3333,0.4286,0.4332,0.2013,0.3036,79.71,123.529,0.1216,0.5238,0.3214,0.2409,21,56,6,18,7,17,16,11,33,13,20,15,15,8,16,23
52,2025-11-08,2025-26,106,Oswego St.,Home,13,Union (NY),75,81,74,73,73.5,1.0135,1.1096,0.3733,0.25,0.42,0.4571,0.0682,0.2133,101.35,110.959,0.1775,0.6786,0.3733,0.2381,28,75,7,28,12,16,6,19,35,15,20,12,15,8,13,12
52,2025-11-08,2025-26,13,Union (NY),Away,106,Oswego St.,81,75,73,74,73.5,1.1096,1.0135,0.5323,0.3684,0.5887,0.6059,0.1413,0.1774,110.96,101.351,0.2575,0.8182,0.3065,0.2449,33,62,7,19,8,11,11,27,36,5,31,15,12,4,13,12
6,2025-11-20,2025-26,1,Middlebury,Home,13,Union (NY),127,112,118,122,120,1.0763,0.918,0.4098,0.3492,0.5,0.4989,0.1054,0.0984,107.63,91.803,0.1789,0.62,0.5164,0.2958,50,122,22,63,5,12,15,31,71,26,45,25,22,7,44,14
6,2025-11-20,2025-26,13,Union (NY),Away,1,Middlebury,72,73,74,71,72.5,0.973,1.0282,0.4444,0.28,0.5,0.5239,0.1487,0.2063,97.3,102.817,0.1387,0.4643,0.3968,0.2483,28,63,7,25,9,13,12,13,36,8,28,13,14,5,44,14
55,2025-11-29,2025-26,13,Union (NY),Home,112,Manhattanville,88,66,76,76,76,1.1579,0.8684,0.6078,0.6364,0.7451,0.7524,0.2548,0.3333,115.79,86.842,0.2031,0.6452,0.4314,0.2368,31,51,14,22,12,17,20,20,36,3,33,17,17,7,19,13
55,2025-11-29,2025-26,112,Manhattanville,Away,13,Union (NY),66,88,76,76,76,0.8684,1.1579,0.4,0.1429,0.4231,0.4498,0.1304,0.2923,86.84,115.789,0.1245,0.4615,0.3231,0.1908,26,65,3,21,11,19,11,12,29,11,18,17,17,14,19,13
57,2025-12-05,2025-26,13,Union (NY),Home,115,St. Lawrence,72,68,72,69,70.5,1,0.9855,0.4815,0.4,0.5556,0.5856,0.1633,0.3148,100,98.551,0.2304,0.8462,0.3704,0.2057,26,54,8,20,12,17,12,22,29,3,26,16,17,6,14,19
57,2025-12-05,2025-26,115,St. Lawrence,Away,13,Union (NY),68,72,69,72,70.5,0.9855,1,0.375,0.3448,0.4531,0.4877,0.1363,0.2031,98.55,100,0.1654,0.6667,0.4531,0.2553,24,64,10,29,10,13,11,16,36,9,27,17,16,8,14,19
58,2025-12-06,2025-26,13,Union (NY),Home,118,Clarkson,85,70,68,67,67.5,1.25,1.0448,0.5323,0.4,0.5968,0.6156,0.1265,0.2581,125,104.478,0.2019,0.6061,0.3226,0.2963,33,62,8,20,11,16,10,20,40,11,29,13,15,6,14,19
58,2025-12-06,2025-26,118,Clarkson,Away,13,Union (NY),70,85,67,68,67.5,1.0448,1.25,0.4237,0.4,0.5424,0.5482,0.1236,0.1864,104.48,125,0.1514,0.52,0.5932,0.1778,25,59,14,35,6,11,9,13,24,5,19,15,13,4,14,19
60,2026-01-03,2025-26,122,RIT,Home,13,Union (NY),63,74,69,71,70,0.913,1.0423,0.4407,0.3333,0.4831,0.4934,0.1799,0.1864,91.3,104.225,0.1036,0.3462,0.2542,0.2571,26,59,5,15,6,11,14,9,36,10,26,15,8,4,13,18
60,2026-01-03,2025-26,13,Union (NY),Away,122,RIT,74,63,71,69,70,1.0423,0.913,0.4394,0.3684,0.4924,0.5159,0.1004,0.197,104.23,91.304,0.1308,0.4138,0.2879,0.2214,29,66,7,19,9,13,8,12,31,11,20,8,15,7,13,18
62,2026-01-10,2025-26,126,Ithaca,Home,13,Union (NY),73,81,70,76,73,1.0429,1.0658,0.4516,0.1429,0.4758,0.5092,0.1224,0.3548,104.29,106.579,0.0684,0.2143,0.3387,0.2192,28,62,3,21,14,22,10,6,32,12,20,21,22,7,33,17
62,2026-01-10,2025-26,13,Union (NY),Away,126,Ithaca,81,73,76,70,73,1.0658,1.0429,0.5091,0.3125,0.5545,0.6136,0.1852,0.4545,106.58,104.286,0.1818,0.6429,0.2909,0.1918,28,55,5,16,20,25,15,18,28,9,19,22,21,4,33,17
63,2026-01-13,2025-26,13,Union (NY),Home,122,RIT,94,90,82,81,81.5,1.1463,1.1111,0.4762,0.32,0.5397,0.6063,0.1243,0.5238,114.63,111.111,0.1366,0.4667,0.3968,0.2209,30,63,8,25,26,33,11,14,36,9,27,18,23,9,16,13
63,2026-01-13,2025-26,122,RIT,Away,13,Union (NY),90,94,81,82,81.5,1.1111,1.1463,0.4769,0.5417,0.5769,0.6026,0.1384,0.3385,111.11,114.634,0.172,0.5806,0.3692,0.2086,31,65,13,24,15,22,12,18,34,7,27,23,18,8,16,13
64,2026-01-16,2025-26,13,Union (NY),Home,129,Bard,89,60,76,76,76,1.1711,0.7895,0.4861,0.3636,0.5417,0.5568,0.1112,0.25,117.11,78.947,0.2243,0.7429,0.3056,0.2829,35,72,8,22,11,18,10,26,43,14,29,13,11,12,18,15
64,2026-01-16,2025-26,129,Bard,Away,13,Union (NY),60,89,76,76,76,0.7895,1.1711,0.3833,0.32,0.45,0.4596,0.1969,0.2,78.95,117.105,0.1286,0.5217,0.4167,0.1842,23,60,8,25,6,12,16,12,28,6,22,11,13,5,18,15
65,2026-01-17,2025-26,13,Union (NY),Home,131,Vassar,74,76,66,68,67,1.1212,1.1176,0.431,0.25,0.4828,0.5576,0.1076,0.3276,112.12,111.765,0.1488,0.52,0.4138,0.2463,25,58,6,24,18,19,8,13,33,9,24,15,16,2,9,19
65,2026-01-17,2025-26,131,Vassar,Away,13,Union (NY),76,74,68,66,67,1.1176,1.1212,0.4915,0.4286,0.5678,0.5678,0.0947,0.3051,111.76,112.121,0.1592,0.4828,0.3559,0.2239,29,59,9,21,9,18,7,14,30,8,22,16,15,7,9,19
66,2026-01-23,2025-26,133,Hobart,Home,13,Union (NY),72,90,71,70,70.5,1.0141,1.2857,0.4412,0.2381,0.4779,0.4913,0.1699,0.1765,101.41,128.571,0.1534,0.5333,0.3088,0.2482,30,68,5,21,7,12,15,16,35,15,20,11,12,6,15,13
66,2026-01-23,2025-26,13,Union (NY),Away,133,Hobart,90,72,70,71,70.5,1.2857,1.0141,0.5507,0.4737,0.6159,0.6243,0.111,0.1014,128.57,101.408,0.2134,0.5789,0.2754,0.2057,38,69,9,19,5,7,9,22,29,10,19,12,11,9,15,13
67,2026-01-30,2025-26,13,Union (NY),Home,126,Ithaca,86,79,78,81,79.5,1.1026,0.9753,0.5,0.4583,0.5833,0.5959,0.1625,0.2121,110.26,97.531,0.196,0.6364,0.3636,0.2013,33,66,11,24,9,14,14,21,32,10,22,17,18,11,14,27
67,2026-01-30,2025-26,126,Ithaca,Away,13,Union (NY),79,86,81,78,79.5,0.9753,1.1026,0.4667,0.3182,0.525,0.5598,0.2121,0.4,97.53,110.256,0.1182,0.4286,0.3667,0.2075,28,60,7,22,16,24,19,12,33,10,23,18,17,10,14,27
69,2026-02-06,2025-26,13,Union (NY),Home,4,Skidmore,80,62,70,66,68,1.1429,0.9394,0.4754,0.4583,0.5656,0.5841,0.1384,0.2787,114.29,93.939,0.201,0.6897,0.3934,0.2721,29,61,11,24,11,17,11,20,37,10,27,10,15,5,16,22
69,2026-02-06,2025-26,4,Skidmore,Away,13,Union (NY),62,80,66,70,68,0.9394,1.1429,0.3607,0.3214,0.4344,0.4708,0.1203,0.1803,93.94,114.286,0.1761,0.7273,0.459,0.2206,22,61,9,28,9,11,9,16,30,8,22,15,10,5,16,22
70,2026-02-07,2025-26,13,Union (NY),Home,133,Hobart,75,68,70,69,69.5,1.0714,0.9855,0.4107,0.3704,0.5,0.5597,0.141,0.4464,107.14,98.551,0.1136,0.4348,0.4821,0.2302,23,56,10,27,19,25,11,10,32,8,24,19,19,4,14,14
70,2026-02-07,2025-26,133,Hobart,Away,13,Union (NY),68,75,69,70,69.5,0.9855,1.0714,0.4098,0.2353,0.4426,0.4871,0.0911,0.3279,98.55,107.143,0.0611,0.2,0.2787,0.2374,25,61,4,17,14,20,7,5,33,9,24,19,19,5,14,14
71,2026-02-13,2025-26,131,Vassar,Home,13,Union (NY),68,61,77,77,77,0.8831,0.7922,0.2917,0.2,0.3125,0.4053,0.1342,0.375,88.31,79.221,0.0674,0.3333,0.2083,0.3506,21,72,3,15,23,27,13,7,54,18,36,12,19,7,22,12
71,2026-02-13,2025-26,13,Union (NY),Away,131,Vassar,61,68,77,77,77,0.7922,0.8831,0.3143,0.2581,0.3714,0.4052,0.1375,0.1714,79.22,88.312,0.1209,0.5455,0.4429,0.2468,22,70,8,31,9,12,12,12,38,9,29,19,12,9,22,12
72,2026-02-14,2025-26,129,Bard,Home,13,Union (NY),56,84,68,69,68.5,0.8235,1.2174,0.3214,0.2273,0.3661,0.4179,0.141,0.4464,82.35,121.739,0.1429,0.7222,0.3929,0.2044,18,56,5,22,15,25,11,13,28,10,18,12,19,10,20,17
72,2026-02-14,2025-26,13,Union (NY),Away,129,Bard,84,56,69,68,68.5,1.2174,0.8235,0.4366,0.4231,0.5141,0.5474,0.1353,0.1831,121.74,82.353,0.1363,0.4516,0.3662,0.3431,31,71,11,26,11,13,12,14,47,18,29,19,12,7,20,17
73,2026-02-20,2025-26,118,Clarkson,Home,13,Union (NY),77,83,72,69,70.5,1.0694,1.2029,0.4559,0.3,0.5221,0.5383,0.0774,0.1176,106.94,120.29,0.153,0.4516,0.4412,0.1986,31,68,9,30,6,8,6,14,28,5,23,16,7,5,13,10
73,2026-02-20,2025-26,13,Union (NY),Away,118,Clarkson,83,77,69,72,70.5,1.2029,1.0694,0.3944,0.3846,0.4648,0.5144,0.0902,0.3099,120.29,106.944,0.1609,0.6071,0.3662,0.3191,28,71,10,26,17,22,8,17,45,16,29,7,16,3,13,10
74,2026-02-21,2025-26,115,St. Lawrence,Home,13,Union (NY),74,58,60,62,61,1.2333,0.9355,0.5556,0.7,0.7111,0.711,0.1874,0.3556,123.33,93.548,0.1578,0.48,0.4444,0.2049,25,45,14,20,10,16,12,12,25,5,20,10,14,9,9,10
74,2026-02-21,2025-26,13,Union (NY),Away,115,St. Lawrence,58,74,62,60,61,0.9355,1.2333,0.4259,0.2,0.463,0.4892,0.1565,0.2222,93.55,123.333,0.1458,0.5217,0.3704,0.1967,23,54,4,20,8,12,11,12,24,7,17,14,10,6,9,10
75,2026-02-27,2025-26,13,Union (NY),Home,131,Vassar,67,72,68,70,69,0.9853,1.0286,0.4667,0.2857,0.5167,0.5274,0.191,0.1333,98.53,102.857,0.1604,0.5357,0.35,0.2681,28,60,6,21,5,8,15,15,37,9,28,16,9,5,15,11
75,2026-02-27,2025-26,131,Vassar,Away,13,Union (NY),72,67,70,68,69,1.0286,0.9853,0.3846,0.5882,0.4615,0.4967,0.1212,0.2615,102.86,98.529,0.1709,0.68,0.2615,0.2391,25,65,10,17,12,17,10,17,33,14,19,9,16,8,15,11
76,2025-11-11,2025-26,16,Stevens,Home,153,Rutgers-Newark,90,79,78,80,79,1.1538,0.9875,0.5,0.3846,0.5833,0.6222,0.132,0.4667,115.38,98.75,0.1936,0.6667,0.4333,0.2152,30,60,10,26,20,28,11,20,34,8,26,18,21,7,16,14
76,2025-11-11,2025-26,153,Rutgers-Newark,Away,16,Stevens,79,90,80,78,79,0.9875,1.1538,0.4286,0.3158,0.4714,0.5098,0.1437,0.2429,98.75,115.385,0.134,0.4667,0.2714,0.2089,30,70,6,19,13,17,13,14,33,11,22,21,18,5,16,14
77,2025-11-14,2025-26,16,Stevens,Home,155,Chapman,84,68,82,76,79,1.0244,0.8947,0.4769,0.2609,0.5231,0.5657,0.129,0.3231,102.44,89.474,0.1663,0.5484,0.3538,0.2658,31,65,6,23,16,21,11,17,42,8,34,18,20,5,14,30
77,2025-11-14,2025-26,155,Chapman,Away,16,Stevens,68,84,76,82,79,0.8947,1.0244,0.3676,0.2424,0.4265,0.4531,0.1278,0.2353,89.47,102.439,0.1134,0.44,0.4853,0.2215,25,68,8,33,10,16,11,11,35,10,25,20,18,5,14,30
78,2025-11-19,2025-26,16,Stevens,Home,158,New Jersey City,84,69,68,74,71,1.2353,0.9324,0.4909,0.4444,0.6,0.645,0.1664,0.4182,123.53,93.243,0.152,0.5185,0.4909,0.2535,27,55,12,27,18,23,13,14,36,11,25,18,19,4,14,22
78,2025-11-19,2025-26,158,New Jersey City,Away,16,Stevens,69,84,74,68,71,0.9324,1.2353,0.459,0.1667,0.4754,0.4974,0.1369,0.3115,93.24,123.529,0.0586,0.1786,0.1967,0.1972,28,61,2,12,11,19,11,5,28,13,15,19,18,7,14,22
7,2025-11-22,2025-26,16,Stevens,Home,1,Middlebury,74,87,80,79,79.5,0.925,1.1013,0.3043,0.1111,0.3261,0.4294,0.0651,0.5652,92.5,110.127,0.0706,0.3333,0.3913,0.2516,21,69,3,27,29,39,6,7,40,17,23,21,32,5,10,35
7,2025-11-22,2025-26,1,Middlebury,Away,16,Stevens,87,74,79,80,79.5,1.1013,0.925,0.4516,0.4138,0.5484,0.5888,0.1496,0.4355,110.13,92.5,0.1794,0.6786,0.4677,0.2704,28,62,12,29,19,27,13,19,43,10,33,32,21,2,10,35
80,2025-11-25,2025-26,162,Baruch,Home,16,Stevens,74,97,73,74,73.5,1.0137,1.3108,0.4426,0.2857,0.5082,0.5438,0.1392,0.2623,101.37,131.081,0.177,0.6296,0.459,0.1633,27,61,8,28,12,16,11,17,24,7,17,14,15,5,20,19
80,2025-11-25,2025-26,16,Stevens,Away,162,Baruch,97,74,74,73,73.5,1.3108,1.0137,0.5645,0.4286,0.6855,0.707,0.1695,0.2419,131.08,101.37,0.2464,0.7714,0.5645,0.2381,35,62,15,35,12,15,14,27,35,9,26,15,14,6,20,19
81,2025-12-03,2025-26,16,Stevens,Home,164,Franklin & Marshall,74,77,72,71,71.5,1.0278,1.0845,0.4576,0.6,0.5593,0.5796,0.1692,0.1864,102.78,108.451,0.1982,0.7037,0.339,0.2028,27,59,12,20,8,11,13,19,29,6,23,19,14,6,12,14
81,2025-12-03,2025-26,164,Franklin & Marshall,Away,16,Stevens,77,74,71,72,71.5,1.0845,1.0278,0.4203,0.2609,0.4638,0.4893,0.1128,0.3188,108.45,102.778,0.1363,0.4828,0.3333,0.2867,29,69,6,23,13,22,10,14,41,13,28,14,19,8,12,14
82,2025-12-06,2025-26,166,Albright,Home,16,Stevens,79,74,72,73,72.5,1.0972,1.0137,0.4516,0.3333,0.5161,0.5614,0.1134,0.3065,109.72,101.37,0.159,0.5357,0.3871,0.1655,28,62,8,24,15,19,9,15,24,8,16,17,19,9,15,17
82,2025-12-06,2025-26,16,Stevens,Away,166,Albright,74,79,73,72,72.5,1.0137,1.0972,0.4655,0.25,0.5259,0.5539,0.2029,0.3448,101.37,109.722,0.1603,0.5926,0.4828,0.2552,27,58,7,28,13,20,17,16,37,10,27,19,17,6,15,17
59,2025-12-10,2025-26,13,Union (NY),Home,16,Stevens,79,66,73,72,72.5,1.0822,0.9167,0.5082,0.2667,0.541,0.5843,0.1289,0.2459,108.22,91.667,0.1967,0.6129,0.2459,0.2414,31,61,4,15,13,15,10,19,35,6,29,12,11,9,14,14
59,2025-12-10,2025-26,16,Stevens,Away,13,Union (NY),66,79,72,73,72.5,0.9167,1.0822,0.4138,0.4286,0.5172,0.5288,0.1724,0.1724,91.67,108.219,0.1659,0.625,0.4828,0.2,24,58,12,28,6,10,13,15,29,4,25,11,12,6,14,14
84,2025-12-14,2025-26,169,Scranton,Home,16,Stevens,83,80,68,67,67.5,1.2206,1.194,0.6,0.4706,0.68,0.7058,0.1695,0.4,122.06,119.403,0.2686,0.8667,0.34,0.1556,30,50,8,17,15,20,12,26,21,5,16,15,18,7,19,13
84,2025-12-14,2025-26,16,Stevens,Away,169,Scranton,80,83,67,68,67.5,1.194,1.2206,0.5686,0.3667,0.6765,0.6892,0.1943,0.3137,119.4,122.059,0.2576,0.8621,0.5882,0.1778,29,51,11,30,11,16,14,25,24,6,18,18,15,9,19,13
85,2026-01-02,2025-26,16,Stevens,Home,171,St. Joseph's (ME),96,89,83,84,83.5,1.1566,1.0595,0.5818,0.5238,0.6818,0.7177,0.2475,0.4909,115.66,105.952,0.1761,0.5938,0.3818,0.1856,32,55,11,21,21,27,22,19,31,7,24,22,23,8,13,14
85,2026-01-02,2025-26,171,St. Joseph's (ME),Away,16,Stevens,89,96,84,83,83.5,1.0595,1.1566,0.4714,0.3214,0.5357,0.5616,0.168,0.3,105.95,115.663,0.1201,0.3939,0.4,0.1796,33,70,9,28,14,21,16,13,30,12,18,23,22,12,13,14
86,2026-01-03,2025-26,16,Stevens,Home,173,Kean,67,63,68,70,69,0.9853,0.9,0.3889,0.2917,0.4537,0.5189,0.1676,0.4444,98.53,90,0.1242,0.5238,0.4444,0.2681,21,54,7,24,18,24,13,11,37,9,28,18,18,8,15,9
86,2026-01-03,2025-26,173,Kean,Away,16,Stevens,63,67,70,68,69,0.9,0.9853,0.3729,0.1667,0.3983,0.4676,0.1293,0.322,90,98.529,0.0937,0.3636,0.3051,0.2319,22,59,3,18,16,19,10,8,32,9,23,18,18,9,15,9
87,2026-01-07,2025-26,176,Misericordia,Home,16,Stevens,72,49,69,64,66.5,1.0435,0.7656,0.4219,0.2308,0.4688,0.5006,0.1112,0.2813,104.35,76.563,0.1736,0.6296,0.4063,0.2707,27,64,6,26,12,18,9,17,36,10,26,17,18,12,17,14
87,2026-01-07,2025-26,16,Stevens,Away,176,Misericordia,49,72,64,69,66.5,0.7656,1.0435,0.36,0.2692,0.43,0.4468,0.2148,0.22,76.56,104.348,0.0911,0.3889,0.52,0.1805,18,50,7,26,6,11,15,7,24,3,21,18,17,8,17,14
88,2026-01-10,2025-26,16,Stevens,Home,177,Arcadia,65,66,64,64,64,1.0156,1.0313,0.4894,0.4091,0.5851,0.6014,0.2058,0.3404,101.56,103.125,0.1999,0.7391,0.4681,0.2109,23,47,9,22,10,16,14,17,27,5,22,15,15,5,12,16
88,2026-01-10,2025-26,177,Arcadia,Away,16,Stevens,66,65,64,64,64,1.0313,1.0156,0.48,0.3125,0.53,0.5698,0.1596,0.36,103.13,101.563,0.1688,0.5833,0.32,0.2031,24,50,5,16,13,18,11,14,26,7,19,15,15,7,12,16
89,2026-01-14,2025-26,16,Stevens,Home,180,King's (PA),87,67,71,71,71,1.2254,0.9437,0.5072,0.5,0.587,0.5998,0.088,0.1159,122.54,94.366,0.2392,0.7143,0.3188,0.2887,35,69,11,22,6,8,7,25,41,10,31,14,10,6,17,19
89,2026-01-14,2025-26,180,King's (PA),Away,16,Stevens,67,87,71,71,71,0.9437,1.2254,0.3968,0.3571,0.4762,0.4875,0.1158,0.2063,94.37,122.535,0.1618,0.6,0.4444,0.2113,25,63,10,28,7,13,9,15,30,7,23,10,14,5,17,19
90,2026-01-17,2025-26,16,Stevens,Home,182,DeSales,78,68,70,74,72,1.1143,0.9189,0.4286,0.3438,0.5159,0.5568,0.1357,0.254,111.43,91.892,0.1734,0.6296,0.5079,0.2708,27,63,11,32,13,16,11,17,39,12,27,11,16,5,9,16
90,2026-01-17,2025-26,182,DeSales,Away,16,Stevens,68,78,74,70,72,0.9189,1.1143,0.4058,0.2593,0.4565,0.4746,0.1536,0.087,91.89,111.429,0.1331,0.4643,0.3913,0.2222,28,69,7,27,5,6,13,13,32,12,20,16,11,6,9,16
